"id","clid","ssex","srace","sbirthq","sbirthy","treadssk","tmathssk","sesk"
3437,95,"male","black","2nd qtr - april,may,june",1980,458,559,"free lunch"
3281,95,"male","black","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
2129,95,"male","black","1st qtr - jan,feb,march",1980,478,520,"non-free lunch"
2988,95,"female","black","3rd qtr - july,aug,sept",1980,428,463,"free lunch"
2803,95,"male","black","2nd qtr - april,may,june",1980,478,520,"free lunch"
48,95,"female","black","4th qtr - oct,nov,dec",1979,465,626,"non-free lunch"
307,95,"male","black","4th qtr - oct,nov,dec",1979,461,547,"free lunch"
2916,95,"female","black","2nd qtr - april,may,june",1980,458,536,"free lunch"
1651,95,"female","black","2nd qtr - april,may,june",1980,NA,494,"free lunch"
3536,95,"female","black","1st qtr - jan,feb,march",1980,480,536,"non-free lunch"
3867,95,"male","black","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
3124,95,"male","black","3rd qtr - july,aug,sept",1980,456,513,"free lunch"
462,95,"male","black","3rd qtr - july,aug,sept",1980,468,528,"free lunch"
3745,96,"male","black","3rd qtr - july,aug,sept",1980,428,468,"free lunch"
559,96,"female","black","1st qtr - jan,feb,march",1980,458,536,"free lunch"
2265,96,"male","black","2nd qtr - april,may,june",1980,450,500,"free lunch"
3819,96,"female","black","4th qtr - oct,nov,dec",1980,NA,NA,"free lunch"
305,96,"male","black","2nd qtr - april,may,june",1980,442,520,"free lunch"
1807,96,"male","black","1st qtr - jan,feb,march",1980,437,459,"free lunch"
3991,96,"female","black","3rd qtr - july,aug,sept",1980,421,484,"free lunch"
2939,96,"female","black","3rd qtr - july,aug,sept",1980,440,494,"free lunch"
2312,96,"female","black","1st qtr - jan,feb,march",1980,500,536,"non-free lunch"
1612,96,"female","black","1st qtr - jan,feb,march",1980,476,520,"free lunch"
321,96,"male","black","3rd qtr - july,aug,sept",1980,447,547,"free lunch"
3757,96,"female","black","2nd qtr - april,may,june",1980,437,454,"non-free lunch"
2574,96,"female","black","4th qtr - oct,nov,dec",1979,461,559,"free lunch"
1650,96,"female","black","3rd qtr - july,aug,sept",1980,430,463,"free lunch"
3263,97,"female","black","1st qtr - jan,feb,march",1980,461,459,"free lunch"
2505,97,"male","black","1st qtr - jan,feb,march",1980,397,439,"free lunch"
3703,97,"female","black","2nd qtr - april,may,june",1980,465,494,"free lunch"
2998,97,"male","black","4th qtr - oct,nov,dec",1979,411,439,"free lunch"
3754,97,"female","black","1st qtr - jan,feb,march",1980,461,528,"free lunch"
374,97,"female","black","2nd qtr - april,may,june",1980,418,439,"free lunch"
2504,97,"female","black","2nd qtr - april,may,june",1980,419,459,"free lunch"
2390,97,"female","black","2nd qtr - april,may,june",1980,408,423,"free lunch"
2026,97,"male","black","2nd qtr - april,may,june",1980,416,399,"free lunch"
1547,97,"male","black","3rd qtr - july,aug,sept",1980,421,444,"free lunch"
2242,97,"female","black","2nd qtr - april,may,june",1980,437,528,"free lunch"
59,97,"male","black","1st qtr - jan,feb,march",1980,440,468,"free lunch"
1649,97,"male","black","1st qtr - jan,feb,march",1980,397,434,"free lunch"
2089,97,"male","black","3rd qtr - july,aug,sept",1980,436,473,"free lunch"
3784,97,"male","black","1st qtr - jan,feb,march",1980,393,399,"free lunch"
572,97,"male","black","4th qtr - oct,nov,dec",1979,442,506,"free lunch"
1330,98,"male","black","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
3107,98,"female","black","3rd qtr - july,aug,sept",1980,403,454,"free lunch"
3607,98,"male","black","2nd qtr - april,may,june",1980,411,473,"non-free lunch"
1769,98,"male","black","1st qtr - jan,feb,march",1980,410,463,"free lunch"
2209,98,"female","black","2nd qtr - april,may,june",1980,418,454,"free lunch"
667,98,"female","black","4th qtr - oct,nov,dec",1979,428,489,"free lunch"
1708,98,"female","black","1st qtr - jan,feb,march",1980,456,478,"free lunch"
206,98,"male","black","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
1661,98,"female","black","1st qtr - jan,feb,march",1980,408,449,"free lunch"
378,98,"female","black","4th qtr - oct,nov,dec",1979,416,439,"free lunch"
917,98,"male","black","1st qtr - jan,feb,march",1979,431,423,"free lunch"
1750,98,"female","black","4th qtr - oct,nov,dec",1980,422,489,"non-free lunch"
546,99,"female","black","1st qtr - jan,feb,march",1980,470,576,"free lunch"
1534,99,"male","black","3rd qtr - july,aug,sept",1980,433,468,"free lunch"
2370,99,"female","black","1st qtr - jan,feb,march",1980,538,626,"free lunch"
42,99,"male","black","3rd qtr - july,aug,sept",1979,NA,288,"free lunch"
262,99,"male","black","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
3587,99,"female","black","1st qtr - jan,feb,march",1980,527,626,"free lunch"
2023,99,"female","black","2nd qtr - april,may,june",1980,NA,NA,"free lunch"
1662,99,"female","black","2nd qtr - april,may,june",1980,497,576,"free lunch"
1663,99,"female","black","4th qtr - oct,nov,dec",1979,503,576,"free lunch"
227,99,"male","black","3rd qtr - july,aug,sept",1980,518,602,"free lunch"
2195,99,"female","black","4th qtr - oct,nov,dec",1980,522,602,"non-free lunch"
3782,99,"male","black","2nd qtr - april,may,june",1979,458,602,"free lunch"
860,99,"female","black","3rd qtr - july,aug,sept",1980,445,478,"free lunch"
679,99,"female","black","2nd qtr - april,may,june",1980,538,602,"free lunch"
298,99,"male","black","4th qtr - oct,nov,dec",1980,470,626,"free lunch"
3770,100,"female","black","4th qtr - oct,nov,dec",1979,400,449,"free lunch"
3590,100,"female","black","2nd qtr - april,may,june",1980,463,520,"free lunch"
2236,100,"female","black","1st qtr - jan,feb,march",1980,476,602,"free lunch"
3901,100,"male","black","3rd qtr - july,aug,sept",1979,453,528,"free lunch"
1359,100,"male","black","3rd qtr - july,aug,sept",1979,410,463,"free lunch"
1719,100,"female","black","2nd qtr - april,may,june",1980,NA,NA,"free lunch"
3058,100,"female","black","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
749,100,"male","black","1st qtr - jan,feb,march",1980,443,473,"free lunch"
533,100,"male","black","3rd qtr - july,aug,sept",1980,440,489,"free lunch"
3545,100,"female","black","4th qtr - oct,nov,dec",1979,465,602,"free lunch"
1765,100,"female","black","2nd qtr - april,may,june",1980,443,454,"free lunch"
2902,100,"female","black","3rd qtr - july,aug,sept",1980,433,473,"free lunch"
1186,100,"male","black","4th qtr - oct,nov,dec",1981,465,506,"non-free lunch"
1165,100,"male","black","3rd qtr - july,aug,sept",1980,467,520,"non-free lunch"
260,100,"male","black","3rd qtr - july,aug,sept",1980,470,513,"free lunch"
1554,100,"male","black","1st qtr - jan,feb,march",1980,440,449,"free lunch"
1405,100,"female","black","4th qtr - oct,nov,dec",1979,443,520,"free lunch"
2593,101,"female","black","4th qtr - oct,nov,dec",1979,455,520,"free lunch"
2395,101,"female","black","3rd qtr - july,aug,sept",1980,463,536,"free lunch"
450,101,"male","black","4th qtr - oct,nov,dec",1979,448,478,"free lunch"
3361,101,"female","black","3rd qtr - july,aug,sept",1980,451,473,"free lunch"
1772,101,"female","black","4th qtr - oct,nov,dec",1980,465,528,"non-free lunch"
1605,101,"male","black","4th qtr - oct,nov,dec",1979,463,536,"free lunch"
893,101,"female","black","1st qtr - jan,feb,march",1980,495,602,"free lunch"
1771,101,"female","black","1st qtr - jan,feb,march",1980,421,459,"free lunch"
2255,101,"male","black","4th qtr - oct,nov,dec",1979,425,439,"free lunch"
2888,101,"female","black","1st qtr - jan,feb,march",1980,503,520,"non-free lunch"
1733,101,"male","black",NA,NA,437,506,"free lunch"
2042,101,"female","black","2nd qtr - april,may,june",1980,472,559,"free lunch"
1976,101,"female","black","1st qtr - jan,feb,march",1980,451,506,"free lunch"
3887,101,"male","black","1st qtr - jan,feb,march",1980,480,506,"free lunch"
112,101,"female","black","3rd qtr - july,aug,sept",1980,408,489,"free lunch"
1193,101,"male","black","1st qtr - jan,feb,march",1980,468,500,"free lunch"
96,102,"male","black","1st qtr - jan,feb,march",1980,398,429,"free lunch"
3450,102,"male","black","1st qtr - jan,feb,march",1980,400,454,"free lunch"
3494,102,"female","black","4th qtr - oct,nov,dec",1979,431,489,"free lunch"
2942,102,"female","black","1st qtr - jan,feb,march",1980,514,489,"free lunch"
1623,102,"male","black","4th qtr - oct,nov,dec",1979,414,478,"free lunch"
3885,102,"female","black","3rd qtr - july,aug,sept",1980,411,489,"free lunch"
523,102,"male","black","3rd qtr - july,aug,sept",1980,433,513,"free lunch"
890,102,"female","black","2nd qtr - april,may,june",1980,413,459,"free lunch"
2318,102,"female","black","1st qtr - jan,feb,march",1980,414,478,"free lunch"
95,102,"female","black","1st qtr - jan,feb,march",1980,408,449,"free lunch"
1641,102,"male","black","3rd qtr - july,aug,sept",1980,428,528,"non-free lunch"
3738,102,"female","black","4th qtr - oct,nov,dec",1979,439,602,"free lunch"
1233,102,"female","black","3rd qtr - july,aug,sept",1980,463,576,"free lunch"
3441,102,"male","black","4th qtr - oct,nov,dec",1979,427,494,"free lunch"
967,102,"female","black","3rd qtr - july,aug,sept",1980,437,463,"free lunch"
2971,102,"male","black","3rd qtr - july,aug,sept",1980,400,439,"free lunch"
2549,103,"male","black","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
2790,103,"male","black","1st qtr - jan,feb,march",1980,443,513,"free lunch"
2214,103,"female","black","2nd qtr - april,may,june",1980,443,576,"free lunch"
2629,103,"male","black","2nd qtr - april,may,june",1980,450,520,"free lunch"
1943,103,"male","black","1st qtr - jan,feb,march",1980,428,468,"free lunch"
1350,103,"male","black","3rd qtr - july,aug,sept",1980,463,602,"free lunch"
3120,103,"female","black","2nd qtr - april,may,june",1980,NA,NA,"free lunch"
1004,103,"male","black","4th qtr - oct,nov,dec",1979,442,520,"free lunch"
1677,103,"male","black","1st qtr - jan,feb,march",1979,425,500,"free lunch"
2866,103,"female","black","3rd qtr - july,aug,sept",1980,447,520,"free lunch"
2315,103,"female","black","3rd qtr - july,aug,sept",1979,431,468,"free lunch"
3534,103,"male","black","1st qtr - jan,feb,march",1980,458,559,"free lunch"
785,103,"female","black","4th qtr - oct,nov,dec",1979,447,528,"free lunch"
574,103,"male","black","2nd qtr - april,may,june",1980,456,576,"free lunch"
2417,103,"male","black","1st qtr - jan,feb,march",1980,424,513,"free lunch"
2127,104,"female","white","2nd qtr - april,may,june",1980,424,478,"free lunch"
3766,104,"female","black","4th qtr - oct,nov,dec",1980,411,429,"free lunch"
3565,104,"male","white","4th qtr - oct,nov,dec",1979,538,500,"non-free lunch"
3879,104,"male","white","3rd qtr - july,aug,sept",1980,400,423,"non-free lunch"
2896,104,"male","white","1st qtr - jan,feb,march",1980,395,444,"free lunch"
765,104,"female","black","4th qtr - oct,nov,dec",1979,411,484,"non-free lunch"
3964,104,"male","white","3rd qtr - july,aug,sept",1979,395,418,"free lunch"
2858,104,"female","white","3rd qtr - july,aug,sept",1980,456,489,"free lunch"
2545,104,"male","black","2nd qtr - april,may,june",1980,413,449,"non-free lunch"
1742,104,"male","white","1st qtr - jan,feb,march",1980,445,463,"free lunch"
317,104,"female","black","1st qtr - jan,feb,march",1980,391,365,"free lunch"
2718,104,"male","white","2nd qtr - april,may,june",1980,410,405,"free lunch"
649,104,"female","black","1st qtr - jan,feb,march",1980,411,459,"non-free lunch"
189,104,"male","black","3rd qtr - july,aug,sept",1980,397,454,"free lunch"
2928,104,"male","white","3rd qtr - july,aug,sept",1980,390,429,"non-free lunch"
3993,105,"female","black","3rd qtr - july,aug,sept",1980,431,520,"free lunch"
2061,105,"male","black","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
859,105,"male","black","4th qtr - oct,nov,dec",1979,425,468,"free lunch"
2410,105,"male","black","2nd qtr - april,may,june",1980,453,444,"free lunch"
1565,105,"female","black","2nd qtr - april,may,june",1980,NA,NA,"free lunch"
1011,105,"male","black","4th qtr - oct,nov,dec",1979,413,478,"free lunch"
178,105,"female","black","1st qtr - jan,feb,march",1980,413,500,"free lunch"
3283,105,"male","black","2nd qtr - april,may,june",1980,434,528,"free lunch"
2829,105,"female","black","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
2159,105,"female","black","3rd qtr - july,aug,sept",1980,421,506,"free lunch"
3688,105,"male","black","3rd qtr - july,aug,sept",1980,398,449,"free lunch"
830,105,"male","black","2nd qtr - april,may,june",1980,431,513,"free lunch"
3634,105,"male","black","2nd qtr - april,may,june",1980,414,500,"free lunch"
3639,105,"female","black","4th qtr - oct,nov,dec",1979,408,473,"free lunch"
163,106,"male","black","4th qtr - oct,nov,dec",1980,434,506,"free lunch"
565,106,"male","black","1st qtr - jan,feb,march",1980,425,602,"free lunch"
3453,106,"male","black","1st qtr - jan,feb,march",1980,393,429,"free lunch"
1012,106,"female","black","3rd qtr - july,aug,sept",1980,416,520,"free lunch"
248,106,"male","black","2nd qtr - april,may,june",1980,418,536,"non-free lunch"
531,106,"male","black","2nd qtr - april,may,june",1980,433,520,"free lunch"
2416,106,"female","black","1st qtr - jan,feb,march",1980,411,536,"non-free lunch"
2196,106,"male","black","1st qtr - jan,feb,march",1980,407,494,"free lunch"
2361,106,"female","black","2nd qtr - april,may,june",1980,470,576,"free lunch"
794,106,"female","black","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
975,106,"male","black","1st qtr - jan,feb,march",1980,450,536,"non-free lunch"
1959,106,"female","black","2nd qtr - april,may,june",1980,433,NA,"non-free lunch"
2240,106,"female","black","1st qtr - jan,feb,march",1980,418,489,"free lunch"
2438,106,"male","black","2nd qtr - april,may,june",1980,395,429,"free lunch"
2806,106,"male","black","2nd qtr - april,may,june",1980,439,536,"free lunch"
3900,106,"male","black","1st qtr - jan,feb,march",1980,424,559,"free lunch"
1270,107,"male","black","1st qtr - jan,feb,march",1980,424,444,"free lunch"
1916,107,"male","black","4th qtr - oct,nov,dec",1979,408,439,"free lunch"
769,107,"male","black","2nd qtr - april,may,june",1980,490,478,"free lunch"
3459,107,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
2867,107,"female","black","2nd qtr - april,may,june",1980,419,468,"free lunch"
495,107,"male","white","2nd qtr - april,may,june",1980,448,500,"free lunch"
1710,107,"male","white","1st qtr - jan,feb,march",1980,386,399,"free lunch"
1317,107,"male","black","4th qtr - oct,nov,dec",1979,427,454,"free lunch"
3081,107,"female","black","4th qtr - oct,nov,dec",1978,407,449,"free lunch"
3457,107,"female","black","4th qtr - oct,nov,dec",1979,465,520,"non-free lunch"
1026,107,"female","black","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
2707,107,"female","black","3rd qtr - july,aug,sept",1980,419,454,"free lunch"
666,107,"male","black","1st qtr - jan,feb,march",1980,408,423,"free lunch"
985,107,"female","black","1st qtr - jan,feb,march",1980,405,439,"free lunch"
3388,107,"female","black","2nd qtr - april,may,june",1980,400,434,"non-free lunch"
123,107,"female","black","2nd qtr - april,may,june",1980,NA,NA,"free lunch"
1337,108,"male","black","4th qtr - oct,nov,dec",1979,437,468,"free lunch"
4083,108,"male","black","2nd qtr - april,may,june",1980,408,412,"free lunch"
1809,108,"male","black","2nd qtr - april,may,june",1980,402,459,"free lunch"
2522,108,"female","black","3rd qtr - july,aug,sept",1980,413,468,"free lunch"
1133,108,"female","black","2nd qtr - april,may,june",1980,422,468,"free lunch"
1225,108,"female","black","1st qtr - jan,feb,march",1980,465,602,"free lunch"
2349,108,"female","black","2nd qtr - april,may,june",1980,413,506,"free lunch"
2761,108,"male","black","3rd qtr - july,aug,sept",1980,410,439,"non-free lunch"
3095,108,"male","black","1st qtr - jan,feb,march",1980,413,463,"free lunch"
60,108,"male","black","2nd qtr - april,may,june",1980,433,506,"non-free lunch"
2694,108,"male","black","2nd qtr - april,may,june",1980,410,439,"free lunch"
547,108,"female","black","1st qtr - jan,feb,march",1980,538,626,"free lunch"
524,108,"female","black","3rd qtr - july,aug,sept",1980,421,463,"free lunch"
1447,109,"male","black","4th qtr - oct,nov,dec",1979,421,506,"free lunch"
454,109,"female","black","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
3485,109,"female","black","3rd qtr - july,aug,sept",1980,407,429,"free lunch"
2109,109,"male","black","3rd qtr - july,aug,sept",1980,422,500,"free lunch"
3032,109,"male","black","1st qtr - jan,feb,march",1980,418,399,"free lunch"
2886,109,"male","black","3rd qtr - july,aug,sept",1980,436,468,"free lunch"
1843,109,"male","black",NA,NA,470,473,"free lunch"
1218,109,"male","black","1st qtr - jan,feb,march",1980,411,399,"free lunch"
803,109,"female","black","3rd qtr - july,aug,sept",1980,434,547,"free lunch"
2193,109,"female","black","1st qtr - jan,feb,march",1980,437,506,"free lunch"
3225,109,"male","black","2nd qtr - april,may,june",1980,403,405,"free lunch"
1107,109,"male","black","3rd qtr - july,aug,sept",1980,434,513,"free lunch"
1239,109,"male","black","2nd qtr - april,may,june",1980,397,399,"free lunch"
557,109,"male","black","2nd qtr - april,may,june",1980,407,399,"non-free lunch"
1588,109,"male","black","2nd qtr - april,may,june",1980,447,520,"non-free lunch"
3297,110,"female","black","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
3040,110,"female","black","4th qtr - oct,nov,dec",1979,463,520,"non-free lunch"
3711,110,"female","black","3rd qtr - july,aug,sept",1980,398,405,"non-free lunch"
888,110,"male","black","2nd qtr - april,may,june",1980,384,405,"free lunch"
1787,110,"female","black","4th qtr - oct,nov,dec",1979,434,478,"non-free lunch"
2890,110,"female","black","2nd qtr - april,may,june",1980,407,375,"free lunch"
991,110,"female","black","1st qtr - jan,feb,march",1980,407,418,"non-free lunch"
2264,110,"female","black","3rd qtr - july,aug,sept",1980,474,602,"non-free lunch"
2150,110,"male","black","3rd qtr - july,aug,sept",1980,421,434,"free lunch"
3602,110,"male","black","3rd qtr - july,aug,sept",1980,411,473,"free lunch"
3286,110,"male","black","3rd qtr - july,aug,sept",1980,431,478,"free lunch"
3861,110,"male","black","2nd qtr - april,may,june",1980,421,489,"non-free lunch"
1482,110,"male","black","2nd qtr - april,may,june",1980,443,494,"non-free lunch"
618,110,"female","black","3rd qtr - july,aug,sept",1980,445,468,"free lunch"
3054,110,"female","black","1st qtr - jan,feb,march",1980,413,459,"free lunch"
2412,111,"male","black","3rd qtr - july,aug,sept",1980,427,473,"free lunch"
265,111,"female","black","3rd qtr - july,aug,sept",1980,421,449,"free lunch"
1265,111,"female","black","2nd qtr - april,may,june",1980,408,434,"free lunch"
962,111,"male","black","4th qtr - oct,nov,dec",1979,403,459,"free lunch"
3130,111,"female","black","1st qtr - jan,feb,march",1980,431,478,"free lunch"
258,111,"female","black","4th qtr - oct,nov,dec",1979,428,478,"free lunch"
3368,111,"male","black","4th qtr - oct,nov,dec",1979,447,506,"non-free lunch"
3378,111,"male","black","2nd qtr - april,may,june",1980,430,468,"free lunch"
3014,111,"female","black","4th qtr - oct,nov,dec",1979,414,423,"free lunch"
1782,111,"male","black","2nd qtr - april,may,june",1980,437,489,"free lunch"
712,111,"male","black","4th qtr - oct,nov,dec",1979,460,500,"free lunch"
957,111,"male","black","3rd qtr - july,aug,sept",1980,410,429,"free lunch"
1801,111,"female","black","1st qtr - jan,feb,march",1980,421,478,"free lunch"
3580,112,"female","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
2859,112,"male","white","4th qtr - oct,nov,dec",1979,418,449,"non-free lunch"
190,112,"male","white","1st qtr - jan,feb,march",1980,390,459,"non-free lunch"
3924,112,"male","white","2nd qtr - april,may,june",1980,414,434,"non-free lunch"
4010,112,"male","black","3rd qtr - july,aug,sept",1980,403,434,"free lunch"
1293,112,"male","white","4th qtr - oct,nov,dec",1979,463,559,"non-free lunch"
2202,112,"male","white","4th qtr - oct,nov,dec",1979,455,536,"free lunch"
300,112,"female","white","1st qtr - jan,feb,march",1980,421,473,"non-free lunch"
2218,112,"female","white","1st qtr - jan,feb,march",1980,424,444,"non-free lunch"
132,112,"male","white","2nd qtr - april,may,june",1980,410,444,"non-free lunch"
2394,112,"male","white","2nd qtr - april,may,june",1979,424,463,"non-free lunch"
1162,112,"male","black","4th qtr - oct,nov,dec",1979,419,454,"free lunch"
3417,112,"female","white","3rd qtr - july,aug,sept",1979,428,459,"non-free lunch"
208,113,"female","white","3rd qtr - july,aug,sept",1980,467,500,"non-free lunch"
1381,113,"female","white","3rd qtr - july,aug,sept",1980,458,454,"free lunch"
3270,113,"female","white","1st qtr - jan,feb,march",1980,460,500,"non-free lunch"
1335,113,"female","white","1st qtr - jan,feb,march",1980,437,468,"free lunch"
3694,113,"female","white","2nd qtr - april,may,june",1980,430,468,"free lunch"
895,113,"male","white","3rd qtr - july,aug,sept",1980,443,454,"non-free lunch"
1730,113,"male","white","1st qtr - jan,feb,march",1980,436,478,"free lunch"
1626,113,"female","white","1st qtr - jan,feb,march",1980,434,489,"non-free lunch"
2705,113,"male","white","2nd qtr - april,may,june",1979,405,434,"non-free lunch"
3166,113,"male","white","3rd qtr - july,aug,sept",1980,433,500,"free lunch"
1179,113,"male","white","1st qtr - jan,feb,march",1980,439,468,"non-free lunch"
339,113,"male","white","4th qtr - oct,nov,dec",1979,434,434,"free lunch"
3838,113,"female","white","2nd qtr - april,may,june",1980,451,473,"non-free lunch"
1519,113,"female","white","1st qtr - jan,feb,march",1980,439,459,"non-free lunch"
937,113,"male","white","2nd qtr - april,may,june",1980,433,468,"non-free lunch"
3676,114,"male","white","3rd qtr - july,aug,sept",1980,405,429,"free lunch"
4011,114,"female","white","3rd qtr - july,aug,sept",1980,430,444,"free lunch"
147,114,"female","black","4th qtr - oct,nov,dec",1979,418,423,"non-free lunch"
1491,114,"female","white","2nd qtr - april,may,june",1980,408,429,"non-free lunch"
2501,114,"male","white","1st qtr - jan,feb,march",1980,411,444,"non-free lunch"
322,114,"male","white","2nd qtr - april,may,june",1980,410,412,"non-free lunch"
438,114,"female","white","2nd qtr - april,may,june",1980,421,468,"free lunch"
851,114,"female","white","1st qtr - jan,feb,march",1979,408,478,"free lunch"
3352,114,"male","black","3rd qtr - july,aug,sept",1979,397,439,"free lunch"
1145,114,"female","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
1312,114,"female","white","1st qtr - jan,feb,march",1979,411,434,"free lunch"
3106,114,"male","white","2nd qtr - april,may,june",1979,402,412,"non-free lunch"
2627,114,"female","white","3rd qtr - july,aug,sept",1980,397,412,"non-free lunch"
2287,114,"male","white","4th qtr - oct,nov,dec",1979,388,434,"free lunch"
3998,114,"female","white","3rd qtr - july,aug,sept",1980,430,429,"non-free lunch"
1797,115,"male","white","4th qtr - oct,nov,dec",1979,427,473,"non-free lunch"
1255,115,"male","white","4th qtr - oct,nov,dec",1979,427,459,"non-free lunch"
1155,115,"male","white","4th qtr - oct,nov,dec",1979,437,454,"non-free lunch"
2759,115,"male","white","2nd qtr - april,may,june",1980,398,392,"free lunch"
3526,115,"male","white","3rd qtr - july,aug,sept",1980,419,449,"non-free lunch"
786,115,"male","white","1st qtr - jan,feb,march",1980,425,478,"free lunch"
3503,115,"female","white","4th qtr - oct,nov,dec",1979,437,463,"free lunch"
2802,115,"male","hispanic","4th qtr - oct,nov,dec",1979,503,478,"non-free lunch"
883,115,"female","white","2nd qtr - april,may,june",1980,403,454,"free lunch"
1311,115,"male","white","1st qtr - jan,feb,march",1979,407,412,"non-free lunch"
1906,115,"male","white","1st qtr - jan,feb,march",1980,434,454,"non-free lunch"
8,115,"female","white","3rd qtr - july,aug,sept",1980,455,528,"non-free lunch"
2747,115,"male","white","4th qtr - oct,nov,dec",1979,425,468,"non-free lunch"
3022,116,"female","white","4th qtr - oct,nov,dec",1979,522,626,"non-free lunch"
3176,116,"male","white","2nd qtr - april,may,june",1980,492,547,"non-free lunch"
1893,116,"female","white","1st qtr - jan,feb,march",1980,522,576,"free lunch"
2247,116,"female","white","2nd qtr - april,may,june",1980,485,484,"free lunch"
674,116,"male","white","4th qtr - oct,nov,dec",1979,492,536,"free lunch"
7,116,"female","black","3rd qtr - july,aug,sept",1980,478,439,"non-free lunch"
2506,116,"female","white","2nd qtr - april,may,june",1980,470,473,"non-free lunch"
2152,116,"male","white","3rd qtr - july,aug,sept",1980,492,536,"non-free lunch"
2740,116,"female","white","4th qtr - oct,nov,dec",1979,522,547,"non-free lunch"
2494,116,"male","white","1st qtr - jan,feb,march",1980,492,528,"free lunch"
2678,116,"female","white","1st qtr - jan,feb,march",1980,476,513,"non-free lunch"
753,116,"female","white","2nd qtr - april,may,june",1980,487,528,"non-free lunch"
1840,116,"male","white","1st qtr - jan,feb,march",1980,492,520,"non-free lunch"
671,116,"female","white","4th qtr - oct,nov,dec",1979,483,520,"non-free lunch"
1706,117,"female","white","2nd qtr - april,may,june",1980,460,626,"non-free lunch"
2217,117,"male","white","1st qtr - jan,feb,march",1979,434,528,"free lunch"
192,117,"female","black","1st qtr - jan,feb,march",1980,580,536,"non-free lunch"
2791,117,"male","white","1st qtr - jan,feb,march",1980,434,513,"free lunch"
2598,117,"female","white","2nd qtr - april,may,june",1979,439,547,"free lunch"
741,117,"female","white","1st qtr - jan,feb,march",1979,450,513,"non-free lunch"
877,117,"female","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
2787,117,"female","white","1st qtr - jan,feb,march",1980,437,559,"free lunch"
2381,117,"male","white","3rd qtr - july,aug,sept",1980,448,536,"non-free lunch"
1743,117,"female","white","4th qtr - oct,nov,dec",1979,440,459,"free lunch"
3917,117,"female","white","4th qtr - oct,nov,dec",1979,439,602,"non-free lunch"
400,117,"male","white","4th qtr - oct,nov,dec",1979,421,506,"free lunch"
797,117,"female","white","2nd qtr - april,may,june",1980,421,418,"free lunch"
111,117,"male","white","2nd qtr - april,may,june",1980,445,559,"non-free lunch"
3790,117,"female","white","3rd qtr - july,aug,sept",1980,451,602,"non-free lunch"
3618,117,"male","white","3rd qtr - july,aug,sept",1980,445,520,"non-free lunch"
3172,118,"male","white","1st qtr - jan,feb,march",1980,430,489,"non-free lunch"
2269,118,"female","white","2nd qtr - april,may,june",1979,437,463,"non-free lunch"
1472,118,"female","black","3rd qtr - july,aug,sept",1980,418,412,"free lunch"
3845,118,"male","white","4th qtr - oct,nov,dec",1979,402,449,"non-free lunch"
1747,118,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
309,118,"male","white","1st qtr - jan,feb,march",1980,419,459,"non-free lunch"
3763,118,"female","white","2nd qtr - april,may,june",1979,447,536,"non-free lunch"
314,118,"male","white","2nd qtr - april,may,june",1980,414,468,"free lunch"
2198,118,"male","white","4th qtr - oct,nov,dec",1979,433,500,"non-free lunch"
790,118,"male","white","4th qtr - oct,nov,dec",1979,436,536,"free lunch"
1914,118,"female","black","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
2597,118,"male","white","3rd qtr - july,aug,sept",1979,472,602,"non-free lunch"
1201,118,"male","white","3rd qtr - july,aug,sept",1979,437,513,"non-free lunch"
3301,118,"male","white","2nd qtr - april,may,june",1979,427,494,"non-free lunch"
415,118,"female","white","1st qtr - jan,feb,march",1980,418,513,"free lunch"
2025,118,"male","black","1st qtr - jan,feb,march",1980,427,434,"free lunch"
2365,119,"female","white","1st qtr - jan,feb,march",1980,480,547,"free lunch"
1970,119,"male","white","2nd qtr - april,may,june",1980,425,478,"non-free lunch"
986,119,"female","white","1st qtr - jan,feb,march",1979,NA,NA,"free lunch"
3018,119,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"free lunch"
2377,119,"female","white","2nd qtr - april,may,june",1980,393,459,"free lunch"
2319,119,"female","white","3rd qtr - july,aug,sept",1979,419,449,"free lunch"
2821,119,"male","white","3rd qtr - july,aug,sept",1980,436,454,"non-free lunch"
3093,119,"female","white","3rd qtr - july,aug,sept",1980,434,489,"non-free lunch"
