"","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","desk","room","television","computer_n","car","book","wealth","escs"
"2198","42806220","ISCED 3A","ISCED 3B, C","male","yes","yes",464.467,363.494,395.341,"yes","yes","3+","2","2","more than 500",0.165,1.0654
"2199","42804829","ISCED 3A","ISCED 3A","female","yes","yes",410.234,419.804,411.221,"yes","no","1","3+","3+","26-100",0.3084,-0.8305
"2200","42806045","ISCED 3A","ISCED 3A","female","yes","yes",485.566,480.255,414.763,"no","no","1","3+","1","101-200",-0.0629,0.7576
"2201","44600518","ISCED 1","ISCED 2","male","no","yes",590.447,380.247,504.616,"yes","no","2","0","0","26-100",-1.7858,-2.204
"2202","44603040","ISCED 3A","ISCED 3A","male","yes","yes",599.637,581.434,622.652,"yes","yes","1","1","1","26-100",-0.8511,-0.7855
"2203","44601539","ISCED 2","ISCED 2","female","yes","yes",493.923,497.536,577.355,"yes","no","3+","2","3+","11-25",0.078,-0.8593
"2204","44602450","ISCED 1","ISCED 2","female","no","yes",491.147,472.45,529.456,"yes","no","1","1","0","0-10",-1.4061,-1.8457
"2205","44600498","less than ISCED1","ISCED 1","male","yes","yes",462.222,423.67,445.075,"yes","yes","1","1","0","26-100",-1.9852,-2.3725
"2206","44601269","ISCED 2","ISCED 3A","female","yes","yes",698.045,633.868,555.679,"yes","no","0","1","2","11-25",-0.6894,-0.6796
"2207","44601007","ISCED 2","ISCED 2","male","yes","yes",625.307,544.619,555.728,"yes","yes","1","1","0","26-100",-1.2775,-1.2351
"2208","44603024","ISCED 1","less than ISCED1","male","yes","yes",611.02,434.62,484.769,"yes","yes","2","1","3+","0-10",-0.7376,-1.5292
"2209","44602726","ISCED 2","ISCED 2","male","yes","yes",634.685,654.007,646.148,"yes","yes","3+","2","1","0-10",-0.4057,-1.288
"2210","44602220","ISCED 2","ISCED 3A","male","yes","yes",452.828,290.939,384.345,"yes","no","2","2","2","26-100",-0.7982,-0.233
"2211","44600781","ISCED 1","ISCED 1","male","yes","yes",602.096,564.64,570.004,"yes","yes","2","1","0","26-100",-1.7722,-2.0471
"2212","44603102","ISCED 1","ISCED 1","male","no","yes",571.41,458.017,464.297,"yes","no","1","0","0","0-10",-2.8134,-2.5112
"2213","44601649","ISCED 3A","ISCED 3A","male","no","yes",626.6,560.837,620.978,"yes","yes","1","3+","1","26-100",-0.6618,0.2478
"2214","44600985","ISCED 3A","ISCED 3A","male","yes","yes",578.703,537.688,543.323,"yes","yes","1","1","0","26-100",-1.5805,-1.0412
"2215","44601245","ISCED 1","ISCED 1","male","yes","yes",610.667,577.759,612.497,"yes","yes","2","2","0","0-10",-0.5182,-2.2417
"2216","44603135","ISCED 2","ISCED 2","male","yes","yes",637.979,605.212,634.206,"yes","yes","2","3+","3+","26-100",0.7808,-0.3914
"2217","44600983","ISCED 2","ISCED 2","female","yes","yes",656.633,705.891,691.976,"yes","no","3+","1","0","0-10",-1.0202,-1.4894
"2218","44600503","ISCED 2","ISCED 2","female","yes","yes",537.546,584.03,584.892,"yes","yes","1","2","0","26-100",-1.0863,-1.1175
"2219","44602318","ISCED 2","ISCED 1","male","yes","yes",499.033,614.908,593.794,"yes","yes","3+","3+","1","0-10",0.4602,-0.9467
"2220","44600268","ISCED 1","ISCED 2","female","no","yes",512.627,499.385,496.497,"yes","yes","2","0","0","11-25",-1.5346,-2.1063
"2221","44603663","ISCED 3B, C","ISCED 3A","female","no","yes",537.104,563.193,578.79,"yes","yes","1","0","0","26-100",-0.8897,-0.5757
"2222","44600040","ISCED 1","ISCED 1","male","no","yes",442.404,359.672,401.148,"yes","no","1","0","0","0-10",-2.398,-2.9987
"2223","44600178","ISCED 3A","ISCED 3B, C","female","yes","yes",540.457,579.921,601.93,"yes","yes","1","1","0","26-100",-1.341,0.109
"2224","44602039","ISCED 2","ISCED 2","female","yes","yes",707.407,620.112,678.23,"yes","no","1","2","1","26-100",-1.0634,-0.9687
"2225","44603103","less than ISCED1","ISCED 1","female","yes","yes",597.272,561.738,514.598,"no","no","1","3+","0","201-500",-0.7172,-1.7047
"2226","44603613","ISCED 3B, C","ISCED 1","female","yes","yes",512.233,528.7,468.66,"yes","no","1","1","1","0-10",-1.6194,-0.5768
"2227","44602581","ISCED 1","ISCED 1","male","yes","yes",434.11,536.565,527.94,"yes","yes","1","2","0","11-25",-1.6491,-1.9649
"2228","44603731","ISCED 3A","ISCED 3B, C","male","yes","yes",603.58,609.394,631.495,"yes","yes","2","1","3+","more than 500",0.3107,0.6715
"2229","44602311","ISCED 3A","ISCED 3A","female","yes","yes",464.998,507.94,575.03,"yes","yes","2","3+","1","26-100",0.563,1.254
"2230","44600874","ISCED 2","ISCED 2","female","yes","yes",506.009,524.057,545.064,"yes","no","1","1","0","11-25",-1.4719,-1.5578
"2231","44600405","ISCED 3B, C","ISCED 1","female","yes","yes",562.749,520.359,496.174,"yes","no","0","3+","0","101-200",-0.212,0.1042
"2232","44600999","ISCED 3A","ISCED 3A","female","yes","yes",633.092,601.101,603.88,"no","yes","1","3+","2","26-100",0.6554,0.7848
"2233","44602820","ISCED 3B, C","ISCED 3B, C","male","yes","yes",663.095,546.415,593.971,"yes","yes","2","1","1","26-100",-0.8949,-0.0874
"2234","44601574","ISCED 3B, C","ISCED 2","male","yes","yes",405.311,388.582,388.817,"yes","yes","1","1","0","11-25",-0.8966,-0.4288
"2235","44601593","ISCED 3A","ISCED 3A","female","yes","no",724.551,622.941,566.147,"yes","yes","2","1","1","201-500",-0.3885,0.8256
"2236","44602339","ISCED 3B, C","ISCED 2","female","yes","yes",588.932,654.692,606.311,"yes","no","2","1","2","11-25",-0.3068,-0.4329
"2237","44601894","ISCED 3A","ISCED 2","female","yes","yes",534.655,633.009,559.524,"no","no","3+","2","1","201-500",-0.2442,-0.103
"2238","44600757","ISCED 2","ISCED 2","male","yes","yes",516.036,490.763,575.629,"yes","yes","2","1","1","11-25",-1.0014,-1.3666
"2239","44601625","ISCED 3A","less than ISCED1","female","yes","yes",539.761,484.121,523.231,"no","yes","3+","2",NA,"0-10",0.1991,-0.2925
"2240","44603076","ISCED 2","ISCED 1","male","yes","yes",525.252,588.177,574.383,"yes","yes","2","2","2","26-100",0.2917,-0.5478
"2241","44601914","ISCED 1","ISCED 2","female","yes","yes",394.864,509.257,461.751,"yes","yes","1","2","1","26-100",-0.6357,-1.4539
"2242","44602459","ISCED 2","ISCED 3A","male","yes","yes",700.241,752.793,717.942,"yes","no","1","1","1","26-100",-1.2136,-0.3423
"2243","44603203","ISCED 3A","ISCED 3B, C","female","yes","yes",509.397,500.905,477.267,"yes","no","1","1","0","26-100",-1.4061,-0.8314
"2244","44603420","ISCED 3A","ISCED 3A","male","yes","yes",708.277,619.353,652.055,"yes","yes","2","1","1","26-100",-0.3932,0.1218
"2245","44603558","ISCED 3B, C","ISCED 3B, C","female","yes","yes",580.063,577.831,557.588,"yes","yes","1","1","1","11-25",-0.8511,-0.9698
"2246","44601812","ISCED 3A","ISCED 3A","male","yes","yes",530.777,639.892,620.171,"no","yes","1","3+","0","more than 500",-0.7149,0.9152
"2247","44600428","ISCED 3A","ISCED 3A","female","yes","yes",595.04,548.45,571.757,"yes","yes","1","2","1","26-100",-0.4027,0.3737
"2248","44602781","ISCED 3A","ISCED 3B, C","male","no","yes",532.392,302.115,373.932,"no","yes","3+","2","1","0-10",-0.6727,0.32
"2249","44600410","less than ISCED1","ISCED 3A","female","yes","yes",556.37,641.763,590.407,"yes","yes","1","2","1","11-25",-0.3255,0.3758
"2250","44603020","ISCED 3A","ISCED 3B, C","female","yes","yes",498.457,439.682,448.787,"yes","yes","3+","3+","1","11-25",0.5047,0.0523
"2251","50400707","less than ISCED1",NA,"female","yes","no",480.247,483.714,475.369,"no","yes","2","1","1","201-500",-2.2962,-2.5258
"2252","50403218","less than ISCED1","less than ISCED1","male","no","no",295.911,270.581,289.905,"no","no","1","0","0","11-25",-2.8864,-3.7473
"2253","50403774","less than ISCED1","less than ISCED1","male","yes","no",348.924,291.238,349.218,"no","yes","1",NA,NA,"0-10",-3.3856,-3.4577
"2254","50400751","ISCED 3A","ISCED 3A","male","yes","yes",545.401,396.102,512.731,"yes","no","2","1","1","26-100",-1.4777,0.0797
"2255","50400954","less than ISCED1","less than ISCED1","female","no","no",337.066,317.076,350.258,"no","yes","1","0","0","0-10",-3.7916,-4.1975
"2256","50406919","ISCED 1","less than ISCED1","male","no","no",343.16,279.593,319.373,"no","no","1","0","0","0-10",-5.1511,-3.6421
"2257","50404610","ISCED 2","ISCED 2","male","no","no",304.302,222.222,319.847,"no","no","2",NA,NA,"11-25",-3.8327,-2.2537
"2258","50401773","ISCED 2","ISCED 2","male","yes","yes",443.17,423.153,490.74,"yes","yes","2","2","1","0-10",-0.8001,-1.5595
"2259","50406376","less than ISCED1","ISCED 1","female","yes","no",279.391,347.959,369.836,"yes","yes","2","2",NA,"26-100",-1.3132,-2.1708
"2260","50403215","less than ISCED1",NA,"male","yes","yes",294.174,224.404,311.369,"no","no","1","1","0","0-10",-1.9263,-2.8416
"2261","50404341","ISCED 3A",NA,"male","yes","no",194.314,301.039,305.919,"yes","yes","2",NA,NA,"11-25",-2.2034,-1.6084
"2262","50402146","less than ISCED1","less than ISCED1","male","no","yes",364.619,321.738,320.474,"no","yes","1","0","0","0-10",-2.4173,-3.4672
"2263","50404846","less than ISCED1","ISCED 1","male","no","no",283.022,259.926,315.958,"no","no","3+","0","0","0-10",-2.6702,-3.1639
"2264","50401335","ISCED 3A","ISCED 3A","male","yes","yes",482.646,406.408,428.443,"yes","yes","2","2","0","26-100",-1.5073,0.3613
"2265","50406161","less than ISCED1","less than ISCED1","female","no","no",301.754,299.038,312.803,"no","no","1","0","1","26-100",-2.5212,-3.0287
"2266","50402461","ISCED 2","ISCED 3A","male","yes","yes",535.9,430.913,470.651,"yes","yes","2","3+","1","26-100",0.5096,-0.5674
"2267","50405458","ISCED 2","less than ISCED1","female","yes","yes",481.764,457.473,532.201,"yes","yes","2","2","1","11-25",-0.8651,-1.9541
"2268","50403800","less than ISCED1","less than ISCED1","male","no","no",352.771,327.372,411.742,"no","yes","1","0","0","0-10",-2.8655,-3.6553
"2269","50403818","less than ISCED1","ISCED 1","female","no","no",393.278,387.225,394.936,"no","no","2","0","0","0-10",-3.1237,-3.2239
"2270","50401245","less than ISCED1","ISCED 2","female","yes","yes",405.219,445.776,431.658,"yes","yes","2","1","1","0-10",-0.9162,-1.5213
"2271","50404307","less than ISCED1","ISCED 2","female","no","yes",440.552,374.788,421.105,"no","no","2","0",NA,"0-10",-1.9092,-2.1588
"2272","50400893","less than ISCED1","less than ISCED1","male",NA,"no",252.653,335.814,374.946,"no","yes","1","0","0","11-25",-2.8107,-3.673
"2273","50402713","ISCED 3A","ISCED 3A","female","yes","yes",362.334,406.267,423.948,"yes","yes","2","1","1","26-100",-0.9817,-0.5764
"2274","50401850","ISCED 2","ISCED 2","male","yes","no",339.265,283.175,248.179,"yes","yes","2","3+",NA,"201-500",-1.2843,-0.1977
"2275","50405309","ISCED 1","ISCED 3B, C","female","yes","yes",389.061,396.471,352.597,"yes","yes","1","1","1","11-25",-1.1183,-0.1072
"2276","50406599","ISCED 2","less than ISCED1","male","no","yes",360.805,326.556,321.917,"no","no","1","1","0","0-10",-2.358,-0.9542
"2277","50402441","less than ISCED1","ISCED 3A","female","no","yes",419.648,399.455,463.369,"yes","no","1","0","1","11-25",-2.4451,-1.5619
"2278","50404132","ISCED 1","ISCED 2","male","no","no",411.498,446.188,404.241,"yes","yes","1","0","1","0-10",-2.4503,-2.0556
"2279","50404092","ISCED 1","less than ISCED1","male","yes","yes",402.384,397.275,386.906,"no","no","1","1",NA,"0-10",-1.9064,-2.7577
"2280","50403898","less than ISCED1","less than ISCED1","male","no","no",367.732,268.143,297.093,"yes","yes","1","0","0","0-10",-2.6022,-3.3442
"2281","50406833",NA,"less than ISCED1","male","yes","yes",332.046,315.539,336.559,"no","yes","2","1","1","11-25",-0.8103,-2.8578
"2282","50404134","ISCED 1","ISCED 2","female","no","yes",318.562,367.937,373.089,"yes","yes","2","0","1","0-10",-1.8375,-1.9147
"2283","50402978","less than ISCED1","ISCED 3A","female","no","no",342.984,391.366,356.431,"yes","no","3+","0",NA,"11-25",-2.8266,-1.5742
"2284","50402572",NA,"less than ISCED1","female","no","yes",235.057,304.344,352.25,"yes","yes","2","0","1","26-100",-1.4726,-2.9636
"2285","50403776","ISCED 1","ISCED 1","female","no","no",382.592,352.77,402.845,"no","no","2","1","1","26-100",-2.1281,-2.8674
"2286","50402916","ISCED 3A","ISCED 3A","male","yes","no",331.813,272.381,328.075,"yes","yes","3+","1","3+","26-100",-0.2506,0.207
"2287","50405268","ISCED 1","ISCED 3A","female","yes","yes",484.71,504.105,508.78,"yes","yes","2","3+","1","26-100",-0.2579,-0.9441
"2288","50405081","ISCED 2","ISCED 2","female",NA,NA,325.625,288.944,281.18,NA,"yes",NA,NA,NA,"0-10",NA,-2.4964
"2289","50402830","ISCED 1","ISCED 3B, C","male","no","yes",342.559,396.353,312.717,"no","yes","2","1","0","26-100",-1.4289,-0.8919
"2290","50403580","ISCED 3A","ISCED 3A","male","no","no",378.857,358.213,336.527,NA,"no","2","1","1","more than 500",-2.1125,-0.5469
"2291","50405067","less than ISCED1","less than ISCED1","male","no","no",436.319,445.158,419.913,"no","no","2","0","0","0-10",-3.2156,-3.9038
"2292","50404279","ISCED 1","less than ISCED1","male","yes","yes",384.781,395.634,432.969,"no","yes","3+","2","1","0-10",-0.1058,-1.8941
"2293","50403196",NA,"ISCED 2","male","no","yes",328.443,326.924,335.991,"no","yes","2","0","0","11-25",-1.5696,-1.9014
"2294","50402918","less than ISCED1","ISCED 1","male","no","no",324.876,378.156,343.7,"no","no","2","0","0","11-25",-3.4281,-3.1472
"2295","50403143","less than ISCED1","ISCED 1","male","yes","yes",283.461,297.433,356.624,"yes","yes","2","1","1","more than 500",-1.4905,-2.1101
"2296","50402780","ISCED 2","ISCED 2","male","no","no",401.288,356.629,371.155,"yes","no","1","0","0","0-10",-4.1235,-3.3432
"2297","50402677","less than ISCED1","less than ISCED1","male","yes","yes",429.949,461.512,486.32,"yes","yes","3+","2","2","0-10",0.5431,-2.588
"2298","50403358","less than ISCED1","less than ISCED1","male","no","yes",341.692,295.072,352.791,"no","yes","3+","1","1","more than 500",-0.6954,-2.5023
"2299","50404487","ISCED 1","ISCED 3A","female","yes","yes",460.655,454.584,468.038,"yes","yes","2","2","3+","more than 500",0.4855,-0.8556
"2300","50404309","ISCED 2","ISCED 2","female","no","yes",320.786,302.514,337.254,"no","no","1","0","0","0-10",-3.1443,-2.7818
"2301","49804889","ISCED 2","ISCED 2","female","yes","yes",453.059,452.996,490.688,"yes","yes","2","1","1","201-500",-1.114,-0.4513
"2302","49803201","ISCED 3A","ISCED 3B, C","female","yes","yes",633.732,691.798,602.936,"yes","yes","3+","2","1","201-500",-0.3324,0.837
"2303","49802989","ISCED 2","ISCED 3B, C","female","yes","yes",223.867,227.317,201.753,"yes","yes","2","1","0","0-10",-2.0721,-1.2032
"2304","49804054","ISCED 3A",NA,"male","no","yes",516.07,483.15,496.21,"no","no","1","0","1","0-10",-2.4863,-1.5343
"2305","49800602","ISCED 2","ISCED 2","male","yes","yes",360.344,296.167,306.287,"yes","yes","3+","3+","1","0-10",-0.0143,-0.2482
"2306","49805040","ISCED 2","less than ISCED1","male",NA,NA,350.555,227.053,279.388,NA,NA,NA,NA,NA,"more than 500",NA,0.3605
"2307","49802765","ISCED 2","ISCED 2","female","yes","yes",340.548,444.315,508.34,"yes","no","1","1","1","11-25",-1.7147,-0.8935
"2308","49804328","ISCED 3A","ISCED 2","male","yes","yes",514.07,469.235,455.278,"yes","no","2","3+","1","11-25",-0.1226,0.4418
"2309","49800079","ISCED 2","ISCED 2","male","no","no",414.616,296.601,348.413,"no","no","1","2","0","11-25",-2.0638,-1.7285
"2310","49804146","ISCED 3B, C","ISCED 3B, C","male","yes","yes",616.291,599.362,585.537,"yes","yes","0","1","1","26-100",-1.7357,0.4245
"2311","49801277","ISCED 2","ISCED 2","female","yes","yes",271.13,343.356,296.42,"yes","yes","3+","2","1","0-10",-0.3324,-1.6056
"2312","49804277","ISCED 2","ISCED 2","male","yes","yes",531.857,523.414,503.424,"yes","yes","1","2","2","0-10",-0.3956,-0.2985
"2313","49802207","ISCED 2","ISCED 2","male","yes","yes",550.919,518.54,503.065,"yes","yes","3+","2","0","0-10",-0.8644,-1.1999
"2314","49802371","ISCED 2","ISCED 2","female","no","yes",302.657,274.679,334.877,"yes","yes","0","1","0","11-25",-2.649,-0.7247
"2315","49802865","ISCED 3A","ISCED 3A","male","no","yes",438.409,406.717,388.162,"yes","yes","1","1","0","11-25",-0.6077,-0.3846
"2316","49800789","ISCED 2","ISCED 2","male","no","yes",366.36,329.045,385.755,"no","yes","2","0","2","26-100",-2.0643,-2.3834
"2317","49801920","ISCED 2","ISCED 2","female","yes","yes",296.649,407.315,268.868,"yes","yes","3+","2","2","26-100",-0.2891,-0.115
"2318","49802510","ISCED 3A","ISCED 3B, C","female","yes","yes",630.016,645.408,535.713,"yes","no","1","1","0","11-25",-1.7654,-0.3882
"2319","49803404","ISCED 3A","ISCED 3A","female","yes","yes",650.103,582.751,525.353,"yes","yes","2","1","0","26-100",-1.6462,-1.1933
"2320","49802866","ISCED 3A","ISCED 3A","male","yes","yes",561.521,598.139,586.293,"yes","yes","2","2","2","11-25",0.2431,0.8484
"2321","49805555","ISCED 2","ISCED 2","female","no","yes",341.368,375.976,391.242,"yes","no","1","1","0","11-25",-2.0105,-2.2532
"2322","49801497","ISCED 3A","ISCED 3A","male","yes","yes",482.46,494.288,419.093,"yes","yes","3+","2","2","11-25",0.2991,0.4264
"2323","49802775","ISCED 3A","ISCED 3A","male","yes","yes",589.388,505.011,441.191,"yes","yes","2","2","3+","0-10",-0.1643,0.5603
"2324","49802692","ISCED 2","ISCED 2","male","no","yes",431.985,419.629,370.709,"yes","yes","2","0","1","0-10",-1.221,-1.2332
"2325","49801154","ISCED 3B, C","ISCED 3B, C","male","yes","yes",428.048,459.824,452.681,"yes","yes","1","2","1","more than 500",-0.5408,0.3157
"2326","49804655","ISCED 3B, C","ISCED 3B, C","male","yes","yes",495.965,459.816,498.626,"yes","yes",NA,NA,NA,NA,NA,-0.4624
"2327","49801944","ISCED 2","ISCED 3B, C","female","yes","yes",407.602,436.137,429.205,"yes","yes","2","1","0","0-10",-1.7444,-1.2622
"2328","49803453","ISCED 3A","ISCED 3A","female","yes","yes",430.5,486.034,404.861,"yes","yes","2","2",NA,"11-25",-0.9739,-0.9454
"2329","49801799","ISCED 3A","ISCED 3A","female","yes","yes",454.461,500.206,504.129,"yes","yes","1","2","1","101-200",-0.2443,0.5407
"2330","49805556","ISCED 3B, C","ISCED 3B, C","male","yes","yes",309.411,380.901,364.993,"yes","yes","2","1","0","11-25",-1.858,-0.7452
"2331","49803479","ISCED 3B, C","ISCED 3B, C","female","yes","yes",612.718,591.41,517.793,"yes","yes","2","3+","1","101-200",0.1372,0.8557
"2332","49803538","ISCED 3B, C","ISCED 3A","female","yes","yes",453.383,547.745,483.301,"yes","yes","1","2","1","26-100",-1.1679,0.4793
"2333","49804883","ISCED 3A","ISCED 3A","male","yes","yes",384.24,313.313,360.679,"yes","yes","2","2","3+","0-10",-0.1596,0.4339
"2334","49804520","ISCED 3B, C","ISCED 3B, C","female","yes","yes",564.862,540.847,514.32,"yes","no","2","1","1","201-500",-1.1755,-0.0331
"2335","49801425","ISCED 3A","ISCED 3A","female","yes","yes",493.849,473.126,465.061,"yes","yes","1","1","1","26-100",-1.2604,-1.2536
"2336","49802503","ISCED 3B, C","ISCED 2","female","yes","yes",433.611,431.218,394.51,"yes","no","1","3+","0","0-10",-1.0722,-1.4081
"2337","49802141","ISCED 2","ISCED 2","female","no","yes",292.175,351.557,336.242,"yes","no","2","0","0","0-10",-1.9772,-1.6472
"2338","49804619","ISCED 3A","ISCED 3B, C","female","yes","yes",559.61,441.451,482.46,"yes","yes","1","2","0","26-100",-1.2731,-0.0126
"2339","49802427","ISCED 3A","ISCED 3A","female","yes","yes",431.464,493.423,417.923,"yes","yes","2","1","1","101-200",-0.8441,0.2259
"2340","49804251","ISCED 2","ISCED 2","female","yes","yes",370.484,500.019,466.936,"yes","yes","1","2","3+","0-10",-0.3487,-1.1567
"2341","49802259","ISCED 3A","ISCED 2","female","yes","yes",436.766,454.67,499.728,"yes","yes","2","1","1","11-25",-1.114,-0.5242
"2342","49801622","ISCED 2","ISCED 2","female","no","yes",472.319,463.398,570.45,"yes","yes","0","0","2","more than 500",-1.5755,0.5978
"2343","49800691","ISCED 2","ISCED 2","male","no","no",370.854,301.284,447.517,"yes","no","1","0","0","0-10",-2.9765,-2.4947
"2344","49804865","ISCED 2","ISCED 2","male","yes","yes",304.892,381.927,320.38,"yes","no","2","1","1","0-10",-1.2812,-1.3067
"2345","49805301","ISCED 3A","ISCED 2","male","yes","yes",491.687,448.514,514.563,"yes","yes","1","2","1","0-10",-0.8807,-0.8218
"2346","49805127","ISCED 3A","ISCED 3A","female","yes","yes",440.123,511.609,471.062,"yes","yes","2","2","2","26-100",0.0539,0.3475
"2347","49803166",NA,NA,"male","yes","yes",351.053,373.317,408.839,"yes","yes","2",NA,"1","11-25",-0.5514,1.1538
"2348","49801884","ISCED 2","less than ISCED1","female","yes","yes",269.948,330.464,409.41,"yes","no","1","2","0","0-10",-1.8638,-2.0223
"2349","49804303","ISCED 3A","ISCED 2","female","yes","yes",281.364,289.801,289.158,"yes","yes","1","1","0","11-25",-1.8496,-1.007
"2350","49802025","ISCED 3B, C","ISCED 2","female","no","yes",418.898,354.517,366.402,"no","no","1","0","0","11-25",-2.9948,-1.8118
"2351","48402041","ISCED 2","ISCED 3A","female","no","no",424.751,397.617,396.108,"yes","no","1","0","0","0-10",-2.5948,-1.0564
"2352","48406665","ISCED 2","ISCED 1","female","no","no",501.748,423.868,389.079,"yes","yes","2","0","1","0-10",-1.9308,-2.1512
"2353","48407968","ISCED 2","ISCED 1","male","no","no",358.236,322.012,326.223,"yes","no","1","0","0","11-25",-2.7784,-1.7982
"2354","48402476",NA,NA,"male",NA,NA,357.274,372.62,434.475,NA,NA,NA,NA,NA,NA,NA,NA
"2355","48404031","ISCED 2","ISCED 1","male","no","no",400.292,331.522,448.406,"yes","no","2","0","2","0-10",-2.0407,-2.3152
"2356","48403642","less than ISCED1","less than ISCED1","male","no","no",453.514,466.32,486.28,"yes","no","1","0","1","0-10",-3.6674,-4.0604
"2357","48400948","ISCED 3B, C","ISCED 3A","male","yes","yes",395.202,433.749,445.947,"yes","no","3+","1","0","26-100",-0.5641,0.5965
"2358","48405406","ISCED 2","ISCED 2","male","no","no",245.946,236.462,268.966,"yes","no","1","0","1","0-10",-4.1253,-2.8994
"2359","48403202",NA,NA,"male",NA,NA,383.855,348.518,368.813,NA,NA,NA,NA,NA,NA,NA,NA
"2360","48404281","ISCED 3A","ISCED 1","female","no","no",318.644,359.714,346.037,"yes","yes","0","0","0","0-10",-2.7692,-1.5471
"2361","48405437","ISCED 3A","ISCED 3B, C","male","yes","no",489.38,447.278,473.168,"no","no","1","1","1","0-10",-1.0925,-0.9023
"2362","48405172","ISCED 3B, C","ISCED 2","male","yes","yes",466.32,502.02,463.231,"yes","yes","1","2","3+","26-100",-0.1639,0.5352
"2363","48401628","ISCED 3B, C","ISCED 3A","female","yes","yes",424.162,525.078,490.377,"yes","yes","3+","1","2","26-100",-0.8212,-0.2371
"2364","48405051",NA,NA,"male",NA,NA,340.177,413.295,478.759,NA,NA,NA,NA,NA,NA,NA,NA
"2365","48405593","ISCED 2","ISCED 1","male","no","no",331.155,408.589,428.985,"no","yes","1","0","0","0-10",-2.55,-2.5699
"2366","48402110","ISCED 3A","ISCED 3A","male","no","yes",340.993,381.805,378.047,"no","yes","1","0","0","26-100",-1.9371,-1.1837
"2367","48405315","ISCED 3A","ISCED 3B, C","male","yes","yes",403.967,395.482,385.536,"yes","no","3+","1","0","0-10",-0.5662,-0.3773
"2368","48406357","ISCED 2","ISCED 1","female","no","no",403.45,330.998,302.376,"no","no","2","0","0","0-10",-3.2473,-2.7146
"2369","48405303","ISCED 3A","ISCED 3B, C","male","yes","yes",526.297,553.991,522.519,"no","no","2","1","1","26-100",-1.451,-1.0095
"2370","48406693","ISCED 3A","ISCED 3A","female","yes","yes",412.29,482.006,460.96,"yes","yes","2","1","1","11-25",-0.7263,-0.6142
"2371","48405238","ISCED 2","ISCED 2","female","yes","yes",325.225,361.462,291.967,"no","no","2","1","0","26-100",-1.1341,-1.9508
"2372","48404316","ISCED 3A","ISCED 3A","female","yes","yes",537.66,651.832,625.225,"yes","yes","3+","2","2","more than 500",0.6533,1.2362
"2373","48406593","ISCED 2","ISCED 2","female","no","no",269.018,325.004,324.607,"yes","no","1","0","1","0-10",-2.1106,-2.1927
"2374","48403230","ISCED 1","ISCED 1","male","yes","yes",339.313,331.093,330.767,"no",NA,"2","1","1","26-100",-1.1847,-2.4376
"2375","48405258","ISCED 2","ISCED 3A","female","yes","yes",440.581,388.097,414.794,"yes","yes","3+","3+","1","0-10",0.8379,-0.4172
"2376","48402891","ISCED 2","ISCED 1","female","yes","yes",360.862,389.601,379.568,"yes","no","3+","1","0","0-10",-0.9615,-1.4845
"2377","48406566","ISCED 3B, C","ISCED 3A","male","yes","yes",454.763,424.347,382.367,"yes","no","3+","1","3+","11-25",0.209,-0.5358
"2378","48400767","ISCED 3B, C","ISCED 3B, C","male","yes","yes",444.655,477.941,495.629,"yes","no","3+","2","2","11-25",0.0287,0.6016
"2379","48405318","ISCED 2","ISCED 3B, C","female","yes","yes",376.401,421.669,381.07,"yes","yes","3+","1","1","26-100",-0.4968,-0.277
"2380","48404547","ISCED 1","ISCED 2","male","yes","yes",374.613,338.866,341.485,"yes","yes","3+","1","1","11-25",-0.726,-1.5557
"2381","48405247","less than ISCED1","less than ISCED1","female","no","no",467.455,454.869,432.121,"yes","no","1","0","0","0-10",-3.7726,-3.2183
"2382","48406784","ISCED 3B, C","ISCED 3B, C","male","yes","yes",507.356,497.617,512.356,"yes","no","3+","1","0","0-10",-0.774,0.6273
"2383","48401754","ISCED 3A","less than ISCED1","female","yes","yes",357.919,452.226,460.462,"yes","no","3+","3+","2","101-200",0.3358,0.5828
"2384","48403727",NA,NA,"male",NA,NA,381.217,365.645,383.824,NA,NA,NA,NA,NA,NA,NA,NA
"2385","48400500",NA,NA,"female",NA,NA,482.302,491.564,538.134,NA,NA,NA,NA,NA,NA,NA,NA
"2386","48405464","ISCED 1","ISCED 1","female","no","no",264.305,290.196,257.3,"yes","no","1","0","0","0-10",-3.6791,-3.4485
"2387","48401332","ISCED 3A","ISCED 3A","female","no","yes",380.32,478.516,446.173,"yes","yes","3+","0","1","26-100",-1.1167,-0.4793
"2388","48405523","ISCED 2","ISCED 2","male","yes","yes",459.617,456.161,483.437,"yes","yes","2","1","1","0-10",-1.6769,-1.4202
"2389","48407395","ISCED 2","ISCED 3B, C","female","yes","no",469.282,390.892,407.959,"yes","no","2","1","0","11-25",-2.5094,-1.5086
"2390","48400770","ISCED 3B, C","ISCED 2","female","yes","yes",436.016,462.764,423.258,"yes","yes","3+","3+","2","0-10",0.2575,0.4833
"2391","48401991","ISCED 3A","ISCED 3B, C","male","yes","yes",434.392,358.541,418.46,"yes","yes","3+","1","3+","11-25",-0.0831,-0.3489
"2392","48403466","ISCED 2","less than ISCED1","male","no","no",369.904,376.63,430.28,"yes","yes","2","0","1","0-10",-2.2162,-2.3963
"2393","48400124","ISCED 2","ISCED 3A","female","yes","yes",358.647,533.587,500.03,"yes","yes","2","2","1","0-10",-0.5104,0.2478
